customer_id,target_churn,target_ltv
C005275,0,363719.0
C005276,0,588713.0
C005278,0,2405411.0
C005279,0,713943.0
C005280,0,2854334.0
C005281,0,1225020.0
C005283,0,330806.0
C005284,0,1147749.0
C005286,0,144369.0
C005287,0,244359.0
C005288,0,1799250.0
C005290,0,1285477.0
C005291,0,10586.0
C005292,0,3613620.0
C005294,0,570890.0
C005295,0,64143.0
C005296,0,1221912.0
C005298,0,53080.0
C005299,0,296893.0
C005302,0,323263.0
C005303,0,1715068.0
C005305,0,324955.0
C005306,0,2914631.0
C005307,0,882791.0
C005308,0,213090.0
C005311,1,94041.55
C005312,0,3134146.0
C005313,0,715764.0
C005314,0,793555.0
C005316,0,1234419.0
C005317,0,2230039.0
C005319,0,1167786.0
C005322,0,429006.0
C005323,0,2002778.0
C005324,0,2138942.0
C005328,1,44895.5
C005329,0,4116062.0
C005332,0,154009.0
C005333,0,79959.0
C005335,0,1404921.0
C005336,0,2143945.0
C005337,0,6140713.0
C005338,0,2716252.0
C005340,0,1731855.0
C005341,0,1589274.0
C005342,0,111072.0
C005348,1,132246.1
C005350,0,166382.0
C005351,0,465363.0
C005352,0,112531.0
C005353,0,831391.0
C005356,0,2011313.0
C005357,0,123923.0
C005358,0,495378.0
C005362,0,1550193.0
C005363,0,1570149.0
C005364,1,140270.1
C005365,0,998141.0
C005369,0,1998456.0
C005372,0,659101.0
C005374,0,569542.0
C005376,0,5691503.0
C005378,0,1189489.0
C005379,0,1337057.0
C005380,0,1428019.0
C005381,0,959036.0
C005382,0,1027136.0
C005384,1,11917.7
C005385,0,2952201.0
C005386,0,645025.0
C005388,1,152614.1
C005389,1,35073.9
C005391,0,23823.0
C005392,0,4309674.0
C005393,0,3871112.0
C005398,0,5670740.0
C005401,0,148490.0
C005403,0,2046614.0
C005404,0,1281795.0
C005405,1,90636.15000000001
C005408,0,1722330.0
C005409,0,650313.0
C005410,1,14881.800000000001
C005411,0,282022.0
C005413,0,2602946.0
C005414,0,39981.0
C005416,0,1390701.0
C005417,0,1007378.0
C005419,1,21433.350000000002
C005420,0,1426738.0
C005421,0,11135816.0
C005424,0,2038076.0
C005425,1,269455.75
C005426,0,1856557.0
C005428,0,1466782.0
C005430,0,3868240.0
C005431,0,1247153.0
C005433,0,2012040.0
C005434,1,73011.25
C005435,0,867231.0
C005436,0,1722068.0
C005437,0,166986.0
C005438,0,1980346.0
C005440,0,690264.0
C005441,0,1354181.0
C005442,0,3209181.0
C005444,0,1765576.0
C005445,0,710136.0
C005446,0,84456.0
C005447,0,582268.0
C005451,0,14229.0
C005452,0,2725517.0
C005453,1,39461.600000000006
C005455,0,3497162.0
C005456,0,8249645.0
C005457,0,1009322.0
C005458,0,4350537.0
C005460,0,3954524.0
C005461,0,965167.0
C005462,0,1264878.0
C005463,0,3048828.0
C005464,0,1259197.0
C005466,0,5512067.0
C005469,0,60558.0
C005470,0,1413593.0
C005471,0,1715381.0
C005473,0,150391.0
C005475,1,100590.3
C005476,0,132009.0
C005478,1,13620.95
C005479,0,1614354.0
C005482,0,116496.0
C005483,0,525944.0
C005487,1,15089.45
C005488,0,1780553.0
C005490,0,1621621.0
C005491,0,646529.0
C005493,0,267295.0
C005494,0,1230320.0
C005495,0,686559.0
C005496,0,1199481.0
C005499,0,2974497.0
C005500,0,2287452.0
C005505,1,89520.40000000001
C005506,0,337420.0
C005507,0,584815.0
C005508,0,271974.0
C005509,0,30359.0
C005510,0,497383.0
C005514,0,1444491.0
C005515,0,508163.0
C005516,0,282588.0
C005517,0,1608549.0
C005519,0,320201.0
C005521,0,605794.0
C005522,0,1149571.0
C005524,0,596885.0
C005525,0,327989.0
C005528,0,733069.0
C005530,0,2631282.0
C005531,0,454566.0
C005535,0,4363966.0
C005536,1,3188.8500000000004
C005539,0,2693386.0
C005540,0,3632795.0
C005543,0,415818.0
C005544,0,784245.0
C005545,0,1299852.0
C005551,0,46087.0
C005554,0,7963251.0
C005556,0,443022.0
C005557,0,462251.0
C005558,0,6141112.0
C005561,0,1127801.0
C005562,0,62181.0
C005566,0,39758.0
C005567,0,303160.0
C005569,1,107814.6
C005570,0,25589.0
C005571,0,895137.0
C005572,0,589649.0
C005573,0,3234967.0
C005574,0,1603705.0
C005575,0,242655.0
C005576,0,971585.0
C005577,0,166534.0
C005578,0,3564626.0
C005581,0,80472.0
C005583,0,15220.0
C005584,0,478204.0
C005585,0,1115658.0
C005586,0,449106.0
C005587,0,1100076.0
C005588,1,441.1
C005589,0,1837836.0
C005590,0,4567924.0
C005591,0,2431974.0
C005592,0,2144672.0
C005594,0,1254592.0
C005595,1,30769.4
C005596,0,4267048.0
C005597,0,1814375.0
C005598,0,2585518.0
C005600,0,1834684.0
C005601,0,18909.0
C005603,0,1599258.0
C005606,0,277688.0
C005607,0,649597.0
C005608,0,2304706.0
C005609,0,3945079.0
C005610,0,262695.0
C005612,0,587078.0
C005614,0,1698867.0
C005615,1,14579.25
C005616,0,1539609.0
C005617,0,55635.0
C005618,1,139121.35
C005619,0,793212.0
C005621,0,484677.0
C005622,0,591728.0
C005623,0,225367.0
C005624,0,400042.0
C005627,0,1024903.0
C005628,0,16725.0
C005629,0,3245905.0
C005630,0,1594039.0
C005631,0,2291629.0
C005632,0,772269.0
C005633,0,3434862.0
C005635,0,1820034.0
C005636,0,414771.0
C005637,0,697668.0
C005638,0,408888.0
C005640,0,4535654.0
C005641,1,55654.75
C005643,0,453177.0
C005644,0,309019.0
C005645,0,6185691.0
C005647,0,271452.0
C005648,0,1758040.0
C005649,0,694379.0
C005650,0,143757.0
C005651,0,2321475.0
C005654,0,1653522.0
C005656,0,418219.0
C005657,0,7490.0
C005660,0,409107.0
C005662,0,7770218.0
C005664,0,2493747.0
C005665,0,3566380.0
C005666,0,2055581.0
C005667,1,118687.95000000001
C005669,0,259938.0
C005671,0,1753756.0
C005674,0,118030.0
C005675,0,410456.0
C005676,0,772873.0
C005679,0,101464.0
C005681,0,5172377.0
C005682,0,612446.0
C005683,0,1898132.0
C005685,0,842154.0
C005686,0,2147562.0
C005687,0,252596.0
C005688,0,774782.0
C005691,0,719397.0
C005692,0,1091724.0
C005695,0,2011836.0
C005696,0,1090336.0
C005697,0,1188437.0
C005698,0,104654.0
C005699,0,45881.0
C005700,0,5761874.0
C005701,0,478057.0
C005702,0,287186.0
C005703,0,6263707.0
C005704,0,31468.0
C005705,0,628644.0
C005709,0,1334531.0
C005711,0,152842.0
C005714,0,1591294.0
C005715,0,592611.0
C005718,0,540810.0
C005721,0,927345.0
C005722,0,12682.0
C005723,0,332330.0
C005724,0,7460298.0
C005725,0,853250.0
C005726,0,604397.0
C005727,1,74232.5
C005728,0,511972.0
C005729,0,4756136.0
C005730,0,6266772.0
C005731,0,438961.0
C005732,1,33270.75
C005734,0,291002.0
C005735,0,689383.0
C005737,0,5362224.0
C005738,0,420106.0
C005739,0,1085591.0
C005742,0,1791043.0
C005743,0,486204.0
C005745,0,796012.0
C005746,1,161347.40000000002
C005747,0,968798.0
C005748,0,2108716.0
C005750,0,691812.0
C005751,1,8303.300000000001
C005752,0,1231804.0
C005753,0,441505.0
C005754,0,256437.0
C005755,0,4225595.0
C005756,0,1758037.0
C005757,0,1981339.0
C005759,0,2934696.0
C005760,0,427024.0
C005761,0,1195099.0
C005766,1,77268.75
C005770,0,3428660.0
C005774,0,89895.0
C005775,0,4404406.0
C005777,0,47706.0
C005779,0,1040198.0
C005783,0,945981.0
C005787,0,620090.0
C005793,0,4195714.0
C005794,0,648405.0
C005795,1,18640.5
C005797,0,2226779.0
C005798,0,3160315.0
C005799,0,362800.0
C005801,0,1507339.0
C005802,0,741121.0
C005803,0,805580.0
C005805,0,760775.0
C005807,0,2268059.0
C005808,0,2722402.0
C005811,0,1100353.0
C005812,0,1557694.0
C005813,0,595801.0
C005814,0,826232.0
C005815,0,3642820.0
C005817,0,2242814.0
C005818,0,53473.0
C005819,0,137561.0
C005823,0,299799.0
C005824,0,1677203.0
C005825,0,705047.0
C005826,0,1201464.0
C005827,0,763509.0
C005828,0,185297.0
C005830,0,4414076.0
C005831,0,1783652.0
C005832,1,102910.20000000001
C005834,0,252672.0
C005835,0,267971.0
C005838,0,5416231.0
C005839,0,960721.0
C005840,0,140859.0
C005841,1,63301.9
C005843,0,176376.0
C005845,1,53376.15
C005846,1,142582.9
C005847,0,1025691.0
C005849,0,746011.0
C005850,1,10171.75
C005851,1,93491.8
C005852,0,944586.0
C005853,0,1201263.0
C005854,0,2093177.0
C005857,0,3327224.0
C005858,0,3343872.0
C005862,0,66375.0
C005864,1,123548.75
C005868,0,1041454.0
C005871,0,3582119.0
C005872,0,1085717.0
C005874,0,916122.0
C005875,0,1281578.0
C005877,0,327206.0
C005878,0,455546.0
C005884,0,767294.0
C005885,0,528564.0
C005886,0,754187.0
C005887,0,264105.0
C005888,0,295659.0
C005889,0,3167203.0
C005890,0,2573152.0
C005892,0,1205870.0
C005894,0,837131.0
C005896,0,1320760.0
C005899,0,1504665.0
C005900,0,644349.0
C005901,0,313163.0
C005902,0,419385.0
C005903,0,1300772.0
C005906,0,477153.0
C005907,0,93665.0
C005909,0,1455809.0
C005910,0,734497.0
C005911,0,1167074.0
C005913,0,609691.0
C005914,0,3789445.0
C005915,0,219245.0
C005916,0,591002.0
C005917,0,370226.0
C005918,0,327097.0
C005920,0,1025439.0
C005921,0,2267161.0
C005922,0,947875.0
C005923,0,2600377.0
C005926,0,1200165.0
C005927,0,495125.0
C005932,0,4142294.0
C005935,0,1711854.0
C005937,0,1019021.0
C005940,0,514973.0
C005941,0,402673.0
C005943,0,402811.0
C005944,0,961343.0
C005945,0,88358.0
C005946,0,959474.0
C005948,0,954210.0
C005949,0,1419035.0
C005950,0,122189.0
C005951,0,764883.0
C005952,0,365160.0
C005957,0,2979704.0
C005960,0,579428.0
C005962,0,597583.0
C005963,0,98595.0
C005964,0,991263.0
C005966,0,122175.0
C005968,0,2329716.0
C005970,0,2033694.0
C005972,0,1663425.0
C005973,1,9866.7
C005974,0,808752.0
C005975,0,1720772.0
C005977,0,639708.0
C005979,0,146666.0
C005981,0,1592126.0
C005984,1,30001.95
C005985,0,1372984.0
C005989,0,875729.0
C005990,0,335539.0
C005991,0,2451526.0
C005994,0,529847.0
C005997,1,85442.25
C005998,0,2137167.0
C006000,0,1656849.0
C006003,0,226943.0
C006004,0,726138.0
C006006,0,750755.0
C006008,0,290119.0
C006009,0,309118.0
C006012,0,681075.0
C006013,0,1614183.0
C006015,1,28428.2
C006016,0,123342.0
C006018,0,2219132.0
C006019,0,327595.0
C006022,0,1784685.0
C006023,0,1909691.0
C006024,0,387504.0
C006025,0,3022431.0
C006026,0,2175884.0
C006027,0,3636425.0
C006028,0,1498504.0
C006029,0,1027530.0
C006030,0,87892.0
C006031,0,518344.0
C006032,0,313582.0
C006033,0,34035.0
C006034,0,2558805.0
C006036,0,919410.0
C006038,0,4212479.0
C006039,0,812794.0
C006041,0,97790.0
C006042,0,3898242.0
C006043,0,853134.0
C006044,0,894886.0
C006045,0,1091983.0
C006046,0,606320.0
C006048,0,921223.0
C006050,0,1080092.0
C006051,0,630073.0
C006053,0,108049.0
C006054,0,442342.0
C006055,0,430649.0
C006056,0,2135990.0
C006058,0,510076.0
C006059,0,1017763.0
C006064,0,214081.0
C006067,0,500972.0
C006069,0,85296.0
C006070,0,369876.0
C006074,0,2592502.0
C006078,0,4079302.0
C006079,0,79058.0
C006081,0,343347.0
C006083,0,270763.0
C006084,0,111430.0
C006086,0,263520.0
C006087,0,1648363.0
C006088,0,1118868.0
C006089,0,900416.0
C006090,0,529231.0
C006091,0,2063938.0
C006093,0,195186.0
C006094,0,2990891.0
C006095,1,20579.95
C006099,0,1376680.0
C006100,0,803117.0
C006102,0,1978465.0
C006103,0,565445.0
C006104,0,1902593.0
C006108,0,3014571.0
C006110,0,233903.0
C006111,0,2549833.0
C006112,1,8286.5
C006113,0,240139.0
C006115,0,146194.0
C006116,0,2763748.0
C006117,1,38862.85
C006119,0,1851497.0
C006120,0,2119539.0
C006121,0,485764.0
C006122,0,556948.0
C006123,0,221387.0
C006124,0,1052361.0
C006125,0,319354.0
C006126,0,196545.0
C006127,0,424185.0
C006129,0,2280389.0
C006130,0,4726512.0
C006131,1,223506.0
C006133,0,4324816.0
C006134,0,207242.0
C006136,1,47824.0
C006138,0,2186674.0
C006140,0,3778124.0
C006141,0,1068086.0
C006142,0,739952.0
C006143,0,4140165.0
C006144,0,1026284.0
C006147,0,1336112.0
C006150,0,277009.0
C006151,0,761626.0
C006155,0,2372076.0
C006156,0,2287410.0
C006157,0,1572100.0
C006158,0,697428.0
C006159,0,968936.0
C006161,1,54300.65
C006162,0,1569136.0
C006163,1,31712.7
C006164,0,3927161.0
C006168,0,613013.0
C006169,1,147155.4
C006171,0,109495.0
C006172,0,187411.0
C006173,1,219324.95
C006174,0,913583.0
C006175,0,6555476.0
C006177,0,308876.0
C006180,0,609550.0
C006181,0,88024.0
C006182,0,4644086.0
C006186,1,14932.1
C006190,0,4113408.0
C006191,0,371032.0
C006192,0,215456.0
C006194,0,211228.0
C006196,0,1095726.0
C006198,0,2052245.0
C006199,0,589605.0
C006201,0,834635.0
C006203,0,847452.0
C006204,0,1116433.0
C006207,0,2436214.0
C006208,0,79584.0
C006210,1,58034.75
C006211,0,3841559.0
C006213,0,461806.0
C006215,0,172093.0
C006216,0,602672.0
C006218,0,3864739.0
C006219,0,816095.0
C006221,0,88238.0
C006222,0,484281.0
C006223,0,61590.0
C006224,1,172417.05000000002
C006225,0,4410987.0
C006227,0,2616939.0
C006228,0,875221.0
C006229,0,3105823.0
C006230,0,140246.0
C006231,0,1194279.0
C006237,0,2065679.0
C006238,0,52988.0
C006239,0,329155.0
C006240,0,139969.0
C006241,0,853568.0
C006243,0,1810115.0
C006244,0,553744.0
C006245,0,2102642.0
C006247,0,996007.0
C006251,0,997222.0
C006252,0,3178779.0
C006255,0,766980.0
C006257,0,3653207.0
C006259,0,84649.0
C006260,0,141834.0
C006261,0,1740661.0
C006262,0,3247314.0
C006263,0,388814.0
C006264,0,1463518.0
C006266,0,455510.0
C006270,0,644556.0
C006274,0,2133756.0
C006275,0,4745.0
C006276,0,1062066.0
C006277,0,2618210.0
C006278,0,2117041.0
C006279,0,175486.0
C006282,0,304082.0
C006283,0,127446.0
C006284,0,1979535.0
C006286,0,435116.0
C006287,0,225766.0
C006295,0,828806.0
C006296,0,700743.0
C006297,0,3586162.0
C006301,0,39971.0
C006303,0,1053849.0
C006304,0,1909031.0
C006305,0,889021.0
C006306,0,879227.0
C006307,0,248887.0
C006308,0,45098.0
C006309,0,1736214.0
C006310,0,481722.0
C006318,0,1283185.0
C006320,0,507629.0
C006321,0,1066934.0
C006326,0,2366785.0
C006327,0,253470.0
C006328,0,2136236.0
C006329,0,181974.0
C006332,1,2768.1000000000004
C006333,0,295385.0
C006334,0,657024.0
C006336,0,226483.0
C006337,0,245945.0
C006338,0,1527791.0
C006339,0,2475489.0
C006340,0,161587.0
C006344,0,2162186.0
C006345,0,732544.0
C006346,0,2616009.0
C006347,0,927299.0
C006350,0,2215300.0
C006352,0,529780.0
C006353,1,67370.95
C006354,0,388352.0
C006355,0,869559.0
C006357,0,1001700.0
C006358,0,150125.0
C006359,0,820741.0
C006361,0,3088888.0
C006363,0,2144947.0
C006364,0,547856.0
C006365,0,915967.0
C006369,0,442335.0
C006370,1,4732.7
C006372,0,6307347.0
C006373,0,2941855.0
C006375,0,4103012.0
C006376,0,1812227.0
C006377,0,308999.0
C006378,0,395135.0
C006379,0,592634.0
C006381,0,430150.0
C006382,0,4032.0
C006385,0,876859.0
C006386,1,223125.15000000002
C006388,0,1390272.0
C006390,0,636575.0
C006394,0,20894.0
C006396,0,2018172.0
C006398,0,2241303.0
C006401,0,2055.0
C006402,0,3850849.0
C006403,1,4451.8
C006406,0,1218617.0
C006407,0,920349.0
C006408,0,1292189.0
C006409,0,84859.0
C006411,0,1075402.0
C006413,0,1344918.0
C006414,0,3032376.0
C006415,0,1035132.0
C006416,0,839909.0
C006417,0,3700298.0
C006420,0,331016.0
C006421,0,2561132.0
C006422,0,1788924.0
C006428,0,2610700.0
C006429,0,1617401.0
C006434,1,60749.450000000004
C006439,1,168712.7
C006441,1,171130.0
C006442,0,1586369.0
C006443,0,2137748.0
C006447,0,839927.0
C006448,1,121469.0
C006450,0,2147362.0
C006451,0,4026903.0
C006453,0,83543.0
C006454,0,2109855.0
C006458,1,14362.050000000001
C006459,0,411987.0
C006461,1,127595.35
C006462,0,1901629.0
C006463,0,164210.0
C006464,0,3742.0
C006465,0,369974.0
C006468,0,253008.0
C006470,0,861390.0
C006471,0,2434033.0
C006472,0,1974600.0
C006473,0,2315843.0
C006474,0,756455.0
C006476,0,1815224.0
C006477,0,324462.0
C006481,0,4031781.0
C006483,0,1837993.0
C006486,0,2882341.0
C006487,0,33071.0
C006488,0,3953613.0
C006491,0,333241.0
C006493,0,2455119.0
C006494,0,3394028.0
C006495,0,1853274.0
C006500,0,1834562.0
C006501,0,844674.0
C006503,0,207777.0
C006504,0,3482833.0
C006505,0,320928.0
C006506,0,511795.0
C006507,1,63379.350000000006
C006509,0,2584453.0
C006512,0,1057225.0
C006515,0,1175612.0
C006517,0,751229.0
C006519,0,198176.0
C006521,0,745204.0
C006522,0,2056244.0
C006523,0,449267.0
C006524,0,4237.0
C006525,1,59700.25
C006531,0,247081.0
C006532,0,4646380.0
C006533,1,181533.40000000002
C006534,0,1421384.0
C006535,0,6288253.0
C006536,0,586362.0
C006539,0,92832.0
C006540,0,5766690.0
C006541,0,2904324.0
C006543,0,1690279.0
C006545,0,1511620.0
C006547,0,884538.0
C006549,0,469005.0
C006550,0,335207.0
C006551,0,312428.0
C006554,0,4274325.0
C006558,0,1740411.0
C006561,0,115744.0
C006563,0,316342.0
C006564,0,434353.0
C006565,0,1559018.0
C006566,0,1232176.0
C006567,0,241737.0
C006568,0,776919.0
C006571,0,1297533.0
C006572,0,220340.0
C006573,1,210264.2
C006575,0,3717212.0
C006576,0,1685414.0
C006577,0,2357873.0
C006578,0,1300410.0
C006581,0,3510543.0
C006582,0,2038478.0
C006583,0,39809.0
C006584,0,513861.0
C006585,0,440972.0
C006587,0,1371648.0
C006588,0,1036881.0
C006589,0,89062.0
C006590,0,257825.0
C006591,1,11371.95
C006592,0,1046510.0
C006595,0,1942116.0
C006596,0,1261729.0
C006597,0,554224.0
C006600,0,10791.0
C006601,0,2454556.0
C006602,0,3842792.0
C006604,0,186150.0
C006605,0,2240381.0
C006606,0,1405750.0
C006608,0,1020930.0
C006609,0,11035.0
C006610,0,1054502.0
C006611,0,1592222.0
C006612,0,923755.0
C006613,0,1767857.0
C006614,0,70630.0
C006615,0,414369.0
C006616,0,1861475.0
C006619,0,3212049.0
C006621,0,22626.0
C006622,0,2893071.0
C006625,0,2248808.0
C006626,0,1618631.0
C006627,0,739589.0
C006629,0,1694706.0
C006630,0,653092.0
C006631,0,71898.0
C006633,0,3760033.0
C006635,0,1155275.0
C006636,0,359423.0
C006639,1,64494.25
C006640,0,2753079.0
C006641,0,786570.0
C006642,0,65625.0
C006643,0,359792.0
C006644,0,1733939.0
C006645,0,234362.0
C006646,0,855951.0
C006647,1,11813.45
C006648,0,2675902.0
C006654,0,1544288.0
C006655,0,878915.0
C006656,1,21500.7
C006660,1,41921.15
C006662,0,2035913.0
C006664,0,912660.0
C006669,1,114295.6
C006670,1,211084.95
C006671,0,4612288.0
C006672,0,632467.0
C006674,0,4116660.0
C006675,0,325231.0
C006678,0,577042.0
C006679,0,2686541.0
C006680,0,1518311.0
C006681,0,153444.0
C006685,0,232928.0
C006687,0,319258.0
C006688,0,3124647.0
C006689,0,1153087.0
C006691,0,1633056.0
C006694,0,1421400.0
C006697,0,496299.0
C006698,0,95926.0
C006704,0,5103694.0
C006705,0,356482.0
C006710,0,258607.0
C006711,0,1455758.0
C006713,0,20320.0
C006714,0,4151357.0
C006715,0,888813.0
C006716,0,592727.0
C006717,1,25745.7
C006720,0,428895.0
C006722,0,22014.0
C006723,0,860628.0
C006727,1,21972.4
C006728,0,2849470.0
C006733,0,110452.0
C006734,0,1464930.0
C006735,0,864940.0
C006736,0,5427290.0
C006738,0,1115340.0
C006741,0,577759.0
C006744,0,184252.0
C006745,1,29426.7
C006746,0,674472.0
C006747,0,1388166.0
C006748,0,2709213.0
C006750,0,1408111.0
C006754,0,888384.0
C006755,0,1353890.0
C006756,0,30315.0
C006761,0,1139543.0
C006762,0,2895572.0
C006765,0,196612.0
C006766,0,2273840.0
C006767,0,814132.0
C006769,0,4536209.0
C006772,0,281058.0
C006773,0,146002.0
C006774,0,647474.0
C006775,0,47106.0
C006776,0,1020514.0
C006777,0,264937.0
C006778,0,179770.0
C006781,0,1380761.0
C006783,0,595284.0
C006784,0,2392438.0
C006787,0,2720037.0
C006789,0,472704.0
C006790,0,1164862.0
C006792,1,147925.4
C006795,0,992467.0
C006796,0,2525806.0
C006797,0,1447696.0
C006798,0,4776817.0
C006799,0,392541.0
C006800,1,22031.550000000003
C006801,0,301333.0
C006802,1,24503.800000000003
C006804,1,28895.800000000003
C006806,0,2279595.0
C006807,0,1370736.0
C006809,0,1890950.0
C006811,0,2467038.0
C006814,0,7995.0
C006817,0,155411.0
C006818,0,452759.0
C006821,0,2042034.0
C006823,0,1441293.0
C006824,0,2224967.0
C006826,0,70366.0
C006827,0,42790.0
C006828,0,80495.0
C006829,0,598283.0
C006830,0,613899.0
C006834,0,2574287.0
C006835,0,1295501.0
C006841,0,256237.0
C006843,0,280043.0
C006845,0,1163337.0
C006846,0,3068707.0
C006847,0,670899.0
C006848,0,1879799.0
C006850,0,2216871.0
C006851,0,8075.0
C006853,0,788789.0
C006854,0,472083.0
C006855,1,23900.2
C006856,0,699923.0
C006857,0,123667.0
C006858,0,1285486.0
C006859,0,586262.0
C006860,0,5072527.0
C006862,1,29359.800000000003
C006863,0,1557004.0
C006864,0,1218746.0
C006865,0,1629839.0
C006866,0,3060909.0
C006867,0,1297402.0
C006868,0,1703036.0
C006869,0,1320915.0
C006870,0,1040705.0
C006871,1,6233.75
C006874,0,252820.0
C006875,0,502981.0
C006877,0,1421090.0
C006879,0,668312.0
C006881,0,350763.0
C006883,0,587673.0
C006884,0,1482900.0
C006886,0,1085662.0
C006887,0,1848665.0
C006888,0,3399640.0
C006890,0,2210821.0
C006893,0,414351.0
C006894,0,231760.0
C006896,0,665230.0
C006898,0,3329799.0
C006899,0,1730806.0
C006901,1,11130.7
C006902,0,70232.0
C006903,0,1239332.0
C006904,0,697246.0
C006906,0,5009131.0
C006908,0,671273.0
C006909,0,1458161.0
C006910,0,2035859.0
C006911,0,366362.0
C006912,0,1803741.0
C006915,0,2591496.0
C006918,0,1781386.0
C006919,0,4886033.0
C006921,0,2026426.0
C006923,0,207980.0
C006924,0,5223467.0
C006927,0,3546525.0
C006929,0,5177792.0
C006930,0,105068.0
C006931,0,3304400.0
C006933,1,17598.3
C006935,0,803308.0
C006938,0,473061.0
C006939,0,306307.0
C006941,0,241054.0
C006942,0,102793.0
C006944,0,335244.0
C006945,0,241350.0
C006948,0,181756.0
C006950,0,459031.0
C006952,0,273456.0
C006953,0,1588945.0
C006954,1,187068.85
C006955,0,407540.0
C006956,0,8209.0
C006958,0,3693469.0
C006959,0,340367.0
C006960,0,1878173.0
C006961,0,1234437.0
C006966,0,2013426.0
C006968,0,2175627.0
C006969,0,3163757.0
C006971,0,2488974.0
C006972,0,657109.0
C006978,0,693329.0
C006979,0,253578.0
C006980,0,287011.0
C006981,0,959232.0
C006983,0,986491.0
C006984,0,527860.0
C006985,0,704885.0
C006987,1,94795.40000000001
C006988,0,1982192.0
C006993,0,375756.0
C006994,0,2703561.0
C006998,0,3702061.0
C006999,0,509650.0
C007000,1,9022.95
C007002,0,739667.0
C007004,0,1965457.0
C007005,0,449003.0
C007006,0,2577253.0
C007007,1,332937.80000000005
C007009,0,2689613.0
C007010,0,3768805.0
C007012,0,922276.0
C007013,0,2147810.0
C007015,0,526967.0
C007017,0,437653.0
C007018,0,228557.0
C007019,0,1317332.0
C007020,0,540749.0
C007021,0,82519.0
C007022,0,11301.0
C007024,0,533689.0
C007026,0,1556145.0
C007029,1,44343.8
C007031,0,1460489.0
C007033,0,483716.0
C007034,0,690003.0
C007035,0,1114957.0
C007039,0,3587691.0
C007040,0,775182.0
C007043,0,35127.0
C007044,0,1574307.0
C007045,0,1218880.0
C007046,0,1257308.0
C007047,1,18120.05
C007048,0,803490.0
C007049,0,422118.0
C007050,0,2376549.0
C007051,0,573298.0
C007052,0,1074373.0
C007054,0,116990.0
C007055,0,470918.0
C007062,0,1964984.0
C007063,0,728200.0
C007064,1,84942.05
C007066,0,746366.0
C007067,0,3764083.0
C007070,1,10638.2
C007071,0,18343.0
C007072,0,347223.0
C007073,0,336738.0
C007074,0,1251299.0
C007075,0,2462555.0
C007076,0,1606659.0
C007077,0,874545.0
C007079,0,2133181.0
C007081,0,2239378.0
C007082,0,686963.0
C007084,0,425407.0
C007085,0,1113798.0
C007086,0,1358902.0
C007087,0,185278.0
C007088,1,101389.25
C007089,0,1386425.0
C007090,0,315082.0
C007091,0,2693987.0
C007093,0,399603.0
C007094,0,249398.0
C007095,0,165435.0
C007098,0,4129288.0
C007100,0,3717147.0
C007102,0,694965.0
C007103,0,1763383.0
C007104,0,2513795.0
C007110,0,134226.0
C007112,0,1446442.0
C007115,0,767035.0
C007119,0,2561908.0
C007121,0,2307308.0
C007122,0,355200.0
C007123,0,1300865.0
C007126,0,1275253.0
C007131,0,23998.0
C007132,0,1366373.0
C007136,0,236874.0
C007137,0,2303240.0
C007139,1,37347.35
C007140,0,41217.0
C007141,0,408336.0
C007142,0,554596.0
C007146,1,81445.40000000001
C007149,0,492130.0
C007151,0,601920.0
C007152,0,2350020.0
C007153,0,246979.0
C007154,0,2799347.0
C007155,0,4010079.0
C007156,0,337732.0
C007158,0,729889.0
C007160,0,444962.0
C007161,0,1681954.0
C007164,0,7647751.0
C007167,0,849822.0
C007170,0,2517089.0
C007171,0,1254240.0
C007172,0,797704.0
C007175,0,73514.0
C007177,0,317076.0
C007180,1,122415.20000000001
C007182,0,1650702.0
C007184,0,922549.0
C007185,0,5133290.0
C007187,0,699777.0
C007189,0,2313039.0
C007190,0,216893.0
C007191,0,1554830.0
C007194,0,3005224.0
C007195,0,358796.0
C007196,0,5100036.0
C007197,0,3082964.0
C007198,0,497389.0
C007199,1,111404.95000000001
C007200,0,333025.0
C007203,0,783990.0
C007204,0,619008.0
C007205,0,1436027.0
C007208,0,237552.0
C007211,0,2721781.0
C007212,0,1449673.0
C007213,1,92447.15000000001
C007214,0,337217.0
C007215,0,569510.0
C007217,0,1147787.0
C007219,1,57719.0
C007220,0,1079699.0
C007222,0,752203.0
C007223,0,461661.0
C007224,0,2560901.0
C007225,0,726672.0
C007228,0,653924.0
C007229,0,16837.0
C007230,0,969812.0
C007232,0,354194.0
C007233,0,398884.0
C007234,1,4699.3
C007235,0,1364216.0
C007236,0,562639.0
C007237,0,221585.0
C007238,0,771185.0
C007239,0,228920.0
C007240,0,964987.0
C007241,0,54554.0
C007242,0,2876035.0
C007243,0,704945.0
C007245,0,2450241.0
C007246,0,1359017.0
C007248,0,105276.0
C007249,0,188041.0
C007250,0,2664.0
C007251,0,4811700.0
C007253,0,581317.0
C007254,0,70399.0
C007255,0,1034137.0
C007258,0,349751.0
C007261,0,1582804.0
C007262,0,3131451.0
C007264,0,2553882.0
C007265,0,340058.0
C007266,1,10985.75
C007273,0,820003.0
C007274,0,5188619.0
C007275,0,2770649.0
C007276,0,316712.0
C007277,0,901310.0
C007280,0,918647.0
C007281,0,1556564.0
C007283,0,4485428.0
